title,genre,rating,poster_path,overview,id
Fast & Furious Presents: Hobbs & Shaw,Action,68,/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",384018
Oldboy,Drama,82,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",670
Garfield,Comedy,57,/vqwTSWNLyH55g8kBT61s2DgNYEp.jpg,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",8920
PAW Patrol: The Mighty Movie,Family,70,/aTvePCU7exLepwg5hWySjwxojQK.jpg,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",893723
In the Lost Lands,Action,64,/dDlfjR7gllmr8HTeN6rfrYhTdwX.jpg,"A queen sends the powerful and feared sorceress Gray Alys to the ghostly wilderness of the Lost Lands in search of a magical power, where she and her guide, the drifter Boyce, must outwit and outfight both man and demon.",324544
The Roundup: Punishment,Action,70,/yk38mNoJpsswmk9o7i7eLhO4mc.jpg,'Monster Cop' Ma Seok-do investigates an illegal online gambling business led by a former STS Baek and an IT genius CEO Chang. Ma proposes an unexpected alliance to Jang and begins hunting down the criminals.,1017163
PSYCHO-PASS: The Movie,Animation,70,/hUlhPosXp62uuTS0c2aINdg8cvV.jpg,"In a futuristic Japan, the Sibyl System is charged with keeping the peace. When the state of SEAUn brings the Sibyl System in to test its effectiveness, it becomes a haven of peace and safety—for a time. Eventually, terrorists from SEAUn begin appearing in Japan, somehow slipping through the System's security and attacking from within. Desperate for answers, Inspector Akane Tsunemori is sent overseas to bring the terrorists to justice. But when her investigation forces her into a standoff with an old ally, will she be able to pull the trigger?",296917
The Burning Sea,Action,65,/1bB7uV5ljDWKG2m5Z4cgWwDMAeY.jpg,"An oil platform dramatically goes down on the Norwegian coast, and researchers try to find out what happened when they realize this is just the start of something even more serious.",623511
Murder Mystery,Action,62,/bSMSO9xupd4R4vwTPqigHn2quLN.jpg,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",514999
The Twisters,Action,58,/9xjSHm0R9tII8JCWHS1VdbftFk1.jpg,"A deadly patchwork of destructive cyclones is on an apocalyptic path of convergence at a populated Midwest city center. There, the twisters will merge into one mega tornado that threatens to obliterate the cities for hundreds of miles around.",1311844
Hitman,Action,61,/h69UJOOKlrHcvhl5H2LY74N61DQ.jpg,"A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",1620
Underworld,Fantasy,68,/zsnQ41UZ3jo1wEeemF0eA9cAIU0.jpg,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",277
Armor,Action,55,/pnXLFioDeftqjlCVlRmXvIdMsdP.jpg,"Armored truck security guard James Brody is working with his son Casey transporting millions of dollars between banks when a team of thieves led by Rook orchestrate a takeover of their truck to seize the riches. Following a violent car chase, Rook soon has the armored truck surrounded and James and Casey find themselves cornered onto a decrepit bridge.",1182387
The Map That Leads to You,Romance,65,/uwvKQIjJpC37IEsEj4ZAn1ITyRy.jpg,"Heather is a young woman traveling Europe with friends before starting her perfectly planned life. A chance meeting with Jack sparks an unexpected romance that leads to deep emotional discovery. As secrets and life choices test their bond, her path changes forever.",1312946
Black Hawk Down,Action,74,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",855
Luna,Drama,63,/4mO1Asyzl3gmuvFWYtfzI73LhXQ.jpg,"While touring in Italy, a recently-widowed American opera singer has an incestuous relationship with her 15-year-old son to help him overcome his heroin addiction.",30636
Craving Desire,Drama,47,/b79ozXY3NkPauD33xcdxm3s7yoA.jpg,"Luigi, who is engaged to a rich bourgeois, Cinzia, meets his lovely cousin, Sonia, at the cremation of their grandmother. Six months later, Sonia moves in and enters his life, and gradually succeeds in seducing him. Sonia upsets his life. Now, Cinzia is jealous but he can not resist the seductress.",110143
Eyes Wide Shut,Drama,74,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",345
Malicious,Comedy,72,/s1ioOR6IZ6pRN59wEIYCPcY6vW8.jpg,"A widower and two of his sons become infatuated by their beautiful housekeeper, and all three set out to seduce her using their own unique methods.",44741
JUJUTSU KAISEN: Hidden Inventory / Premature Death - The Movie,Animation,83,/kZkyr1sRzarENrxjtltPvmHRrTk.jpg,"Pursued by a religious cult and other curse users, former friends Satoru Gojo and Suguru Geto are the only sorcerers capable of carrying the difficult task of protecting Riko Amanai, a student who has been designated to be sacrificed as the Star Plasma Vessel, until she can fulfill her duty.",1338799
Planet B,Sci-Fi,50,/zCi5WZbYeFkM1KsOcbSv2qd37Bf.jpg,"France, 2039. One night, a group of activists who are being pursued by the State vanish without a trace. Julia Bombarth is one of them. When she awakens, she finds herself trapped in an entirely unfamiliar world: PLANET B.",1064758
9 Songs,Drama,55,/91O7z0vo7MiNWd5xD2BoivwbQsb.jpg,"Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.",27
Love You Forever,Romance,78,/mgvCM61ypoMPINYqpYGNyoUzIRx.jpg,"Some lives are linked across time, connected by destiny. While aiding old theatre attendant Lin Ge, aspiring dancer Qiu Qian stumbles upon his diary which chronicles the life and memories they shared together since childhood, thus discovering a timeless love story concealed in another dimension.",735168
Blue Movie,Drama,44,/7hG1B2pmumMGZhU3WhGp4fnmnVj.jpg,"25-year-old Michael has been released from prison after a five-year sentence. He moves into a big apartment block, filled with young women who gladly have sex with him.",227483
Thor,Adventure,67,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",10195
Rocky,Drama,78,/hEjK9A9BkNXejFW4tfacVAEHtkn.jpg,"Rocky Balboa is a Philadelphia club fighter who seems to be going nowhere. But when a stroke of fate puts him in the ring with a world heavyweight champion, Rocky knows that it's his one shot at the big time — a once-in-a-lifetime opportunity to go the distance and come out a winner!",1366
The Drop,Drama,68,/olQInYvVCW2wycMSU1ogo9Jshml.jpg,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",154400
The Oscar,Drama,48,/jLh7UvVYc5pa0MLJbFRItLN4QTO.jpg,An amoral lowlife accidentally stumbles into an acting career that sets him on a trajectory to Hollywood stardom. But everyone on whom he steps on the way to the top remembers when he is nominated for an Oscar and he runs a dirty campaign in an attempt to win.,56168
Incredibles 2,Action,74,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",260513
Henry Danger: The Movie,Action,76,/dFWj2rOGsqSIX1PHFghbCBgpMnk.jpg,"Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.",926670
Ted,Comedy,64,/tZPTcdGTpxq4yJx1YxqBl0gthNz.jpg,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",72105
The Twilight Saga: Breaking Dawn - Part 2,Adventure,64,/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",50620
Smokin' Aces,Action,65,/nrdnN8WqvyOt8Bnl3hgWcZD6ZyM.jpg,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",7516
Alien³,Sci-Fi,63,/xh5wI0UoW7DfS1IyLy3d2CgrCEP.jpg,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",8077
Benedetta,History,66,/yofVXmLYQbr8pdOeyDRrf9N8rF4.jpg,A 17th-century nun becomes entangled in a forbidden lesbian affair with a novice. But it is Benedetta's shocking religious visions that threaten to shake the Church to its core.,454527
A Sacrifice,Thriller,56,/ihXINKQfzdaVKvZwZqmchy20uVD.jpg,"American social psychologist Ben Monroe investigates a local cult connected to a disturbing event. While he immerses himself into his work, his rebellious teenage daughter, Mazzy, gets involved with a mysterious local boy, who introduces her to the city’s underground party scene. As these two worlds head towards an intersection, Mazzy finds herself in great danger and Ben will need to race against the clock to save her.",931628
William Tell,Action,62,/8SdaetXSTPyQVDb5pTEPRLBSx15.jpg,"The narrative unfolds in the 14th Century, when the European nations vie for supremacy within the Holy Roman Empire. The ambitious Austrian Empire, desiring more land, invades neighbouring Switzerland, a serene and pastoral nation. Protagonist William Tell, a formerly peaceful hunter, finds himself forced to take action as his family and homeland come under threat from the oppressive Austrian King and his ruthless warlords.",1195631
